word,word_lemma
trafiktallene,trafiktall
kvæstet,kvæstet
færdselsområdet,færdselsområd
hensynsløs,hensynsløs
informationområde,informationområde
medtage,medtage
stemmeafgivning,stemmeafgivning
maksimale,maksimal
fremtidsorienteret,fremtidsorientere
forskningsmidler,forskningsmidle
førstegenerationsbiobrændstof,førstegenerationsbiobrændstof
landbrugslobbyen,landbrugslobby
industriers,industri
utvetydige,utvetydig
tredjeverdenslande,tredjeverdenslande
græsrodsorganisationer,græsrodsorganisation
certificering,certificering
mislykkedes,mislykkes
sluteffekt,sluteffekt
modvilje,modvilje
benzintanken,benzintanke
indtægtsgrundlag,indtægtsgrundlag
pause,pause
utilstrækkelig,utilstrækkelig
slappe,slap
andengenerationsteknologien,andengenerationsteknologie
metoderne,metod
klimaforbedringer,klimaforbedring
benzintankene,benzintank
filosofien,filosofi
andengenerationsteknologi,andengenerationsteknologi
læresætningen,læresætning
komplimenterne,kompliment
overbudspolitik,overbudspolitik
certificeringsordningen,certificeringsordningen
certificeringsordninger,certificeringsordning
iblandes,iblande
førstegenerationsbioætanol,førstegenerationsbioætanol
toneangivende,toneangivende
biobrændslerne,biobrændsle
certificeringsordningerne,certificeringsordning
nanoteknologiske,nanoteknologisk
produkters,produkters
mellemliggende,mellemligge
fremførte,fremføre
særstilling,særstilling
identisk,identisk
nanomaterialer,nanomateriale
reguleringsmæssigt,reguleringsmæssigt
reguleringsindsats,reguleringsindsats
nanoteknologien,nanoteknologi
laboratorieundersøgelser,laboratorieundersøgelse
overføres,overføre
laboratorium,laboratorium
reageres,reagere
nanoprodukt,nanoprodukt
kemikalielovgivning,kemikalielovgivning
sundhedsaspekter,sundhedsaspekte
reach,reach
nanoteknologi,nanoteknologi
opgjorde,opgjorde
rammeprogram,rammeprogram
rammeprogrammer,rammeprogramme
forskningsområdet,forskningsområde
tværministeriel,tværministeriel
kam,kam
reguleringsmæssige,reguleringsmæssig
ministeriers,ministeriers
lovområder,lovområde
nanomaterialernes,nanomaterialerne
forskningsprogram,forskningsprogram
sundhedsrisici,sundhedsrisici
videnhul,videnhul
landegrænser,landegrænse
programmer,program
rustede,ruste
nanoprodukter,nanoprodukte
ufarlige,ufarlig
omvendte,omvende
sidegevinst,sidegevinst
nanopartikler,nanopartikel
ikkenanopartikler,ikkenanopartikle
godkendelsesprocesser,godkendelsesprocesse
henholde,henholde
debatemne,debatemne
begrunder,begrunde
kemikalielovgivningen,kemikalielovgivning
outrerede,outrere
kemikalieområdet,kemikalieområd
særstandpunkter,særstandpunkter
forskningsprogrammer,forskningsprogram
forskningsprogrammet,forskningsprogramme
tværministerielle,tværministeriel
sundhedsministeriet,sundhedsministeriet
teknologirådets,teknologiråd
videnskabeligt,videnskabelig
uskadelige,uskadelig
forskergrupper,forskergruppe
videnskabsministeren,videnskabsminister
distribueres,distribuere
tilhørerskare,tilhørerskare
småtingsafdelingen,småtingsafdeling
bogstaveligt,bogstavelig
milliontedel,milliontedel
millimeter,millimet
nanoniveau,nanoniveau
varsomhed,varsomhed
mikroskop,mikroskop
elektronikken,elektronikk
ufatteligt,ufattelig
genteknologien,genteknologien
biologi,biologi
materialevidenskab,materialevidenskab
atom,atom
molekyle,molekyle
legoklodser,legoklods
teknikkerne,teknikk
nanoverdenen,nanoverden
videnskaber,videnskab
nanoforskerteam,nanoforskerteam
kemikere,kemikere
fysikere,fysikere
biologer,biologe
landvindinger,landvindinge
avancerede,avancere
rentrum,rentrum
overfladeform,overfladeform
reaktivitet,reaktivite
volumen,volum
hjælpes,hjælpe
mærkning,mærkning
forbindelser,forbindelse
grobund,grobund
portion,portion
legemer,legeme
indeholdes,indeholde
forskningsprogrammerne,forskningsprogrammer
spredes,sprede
skærpes,skærpe
særstandpunkt,særstandpunkt
nationalregulering,nationalregulering
forskningsprojekterne,forskningsprojekt
polemiske,polemisk
barsler,barsle
bæredygtighedsstrategi,bæredygtighedsstrategi
tidlig,tidlig
gætte,gætte
bæredygtighedsstrategien,bæredygtighedsstrategie
trafikhensyn,trafikhensyn
skyldig,skyldig
klimaproblematikken,klimaproblematikke
udveksling,udveksling
embedsmændene,embedsmænd
eftersende,eftersende
udgangsåret,udgangsåre
udkastet,udkaste
udvande,udvande
børnehaven,børnehaven
fragtet,fragte
forskud,forskud
æbler,æbler
betjent,betjene
mærkværdigt,mærkværdigt
notorisk,notorisk
verdensberømt,verdensberømme
klimaskeptiker,klimaskeptike
aukens,auk
klimakonference,klimakonference
energisystemer,energisysteme
nedprioritering,nedprioritering
promoveret,promovere
lomborgs,lomborgs
consensus,consensus
fagpressen,fagpress
omskoles,omskole
klimaforskere,klimaforsker
nobelprisen,nobelpris
regeringsprojekt,regeringsprojekt
metodik,metodik
bevilger,bevilg
finanslovforslag,finanslovforslag
vagn,vagn
finanslovproblem,finanslovproblem
vejrudsigten,vejrudsigt
vejret,vejr
indikationer,indikatione
omskoling,omskoling
usandt,usinde
bioforgasning,bioforgasning
spildte,spilde
utroværdigt,utroværdig
klimaproblemets,klimaproblem
bod,bod
bedring,bedring
manipulerer,manipulere
søndags,søndags
miljøinstituttet,miljøinstitutt
miljøinstitut,miljøinstitut
fejltagelsen,fejltagelse
fejltagelse,fejltagelse
øremærkede,øremærke
skik,skik
forskningsbevillingerne,forskningsbevilling
kirsten,kirsten
brosbøl,brosbøl
øremærke,øremærke
miljøøkonomi,miljøøkonomi
beundrer,beundre
hovmod,hovmod
arrogante,arrogant
parnassynspunkt,parnassynspunkt
gores,gore
proselytter,proselytt
evighed,evighed
utiltalende,utiltalende
stier,sti
tålmod,tålmod
agtelse,agtelse
rygklapperne,rygklappe
magazine,magazine
nomineret,nominere
policy,policy
intellektuelle,intellektuel
ensporede,enspore
agtelsen,agtelse
vækkelse,vækkelse
pluralismen,pluralism
rated,rated
anfægtet,anfægt
ytringsfriheden,ytringsfrihed
røster,røste
undervurdering,undervurdering
kritiker,kritike
modspil,modspil
følgevirkninger,følgevirkninge
høster,høste
bølgekraft,bølgekraft
sydthy,sydthy
ildsjæle,ildsjæle
bølgekraftprojekter,bølgekraftprojekt
højteknologifonden,højteknologifonde
globaliseringsmidlerne,globaliseringsmidl
demonstrationsprojekter,demonstrationsprojekt
nyskabelse,nyskabelse
indviede,indviet
nyrupregeringen,nyrupregering
topmødet,topmøde
verdensbanksporet,verdensbankspore
undrende,undre
udenrigsministeriet,udenrigsministeriet
tillidssignal,tillidssignal
klimaregi,klimaregi
forvisse,forvisse
vært,vært
ulande,ula
kulenergi,kulenergi
sabotere,sabotere
krystalklare,krystalklare
hovedinitiativerne,hovedinitiativerne
lovændringer,lovændringe
fremsættes,fremsætte
ikrafttræden,ikrafttræde
storskrald,storskrald
pristillægget,pristillægge
havvindmølleparken,havvindmøllepark
rødsand,rødsand
mølleparken,mølleparke
udbudt,udbudt
affaldsforbrænding,affaldsforbrænding
afbrænde,afbrænde
principgodkendelse,principgodkendelse
afslå,afslå
losseplads,losseplads
gratiskvoterne,gratiskvote
affaldsforbrændingen,affaldsforbrænding
kulforbrug,kulforbrug
tilbydes,tilbyde
vindmølledelen,vindmølledel
fristen,frist
nedtagning,nedtagning
skrotbeviser,skrotbevise
udskydes,udskyde
vindmøllefolkene,vindmøllefolk
nedtagningen,nedtagning
affaldsmarked,affaldsmarked
nordeuropas,nordeuropas
fjernvarmenettet,fjernvarmenettet
barndom,barndom
fornøjelser,fornøjelse
millionerne,million
nuller,
tilhørere,tilhører
statsfinansiering,statsfinansiering
forkætrede,forkætre
manende,mane
olieafhængighed,olieafhængighed
forsyningsuafhængighed,forsyningsuafhængighed
upåvirkeligt,upåvirkeligt
fuldlasttimer,fuldlasttime
raffinement,raffinemen
aktiekurser,aktiekurse
bagudskuende,bagudskue
tidsånden,tidsånd
afregningsregler,afregningsregel
forgasning,forgasning
træflis,træflis
glemmes,glemme
eksportandel,eksportandel
tyndtbefolkede,tyndtbefolke
forudsætte,forudsætte
messerschmidts,messerschmidts
omkostningsfri,omkostningsfri
sandsynlige,sandsynlig
vandstandsstigning,vandstandsstigning
cm,centimeter
århundrede,århundrede
imødegås,imødegås
vandstanden,vandstand
hjælpsomt,hjælpsomt
eksportgevinster,eksportgevinste
vendepunkt,vendepunkt
afmontere,afmonter
vindproduktionssiden,vindproduktionssid
biogassiden,biogasside
biomassesiden,biomassesid
tilskudspuljen,tilskudspuljen
energiteknologier,energiteknologie
kimen,kime
vattenfall,vattenfall
morsommere,morsommer
fremtidsscenarie,fremtidsscenarie
uløste,uløste
graden,grad
ærgelse,ærgelse
biomassedelen,biomassedele
undværet,undvære
fremtidsperspektiv,fremtidsperspektiv
kredsen,kredse
fremtidsperspektiverne,fremtidsperspektive
energiområder,energiområde
subsidierer,subsidiere
frembringe,frembringe
mellemlange,mellemlang
beskæftigelsesøjemed,beskæftigelsesøjemed
eksportøjemed,eksportøjemed
afregningspriserne,afregningspris
videncenter,videncente
energiteknologiområdet,energiteknologiområden
vindbranchen,vindbranche
blad,blad
videreudbygning,videreudbygning
dagrenovation,dagrenovation
afbrændes,afbrænde
udgivelse,udgivelse
lovtidende,lovtide
ministerialtidende,ministerialtide
angivne,angivn
specifikationer,specifikatione
undtage,undtage
kravspecifikationer,kravspecifikatione
ophavsretsejere,ophavsretsejer
vinklen,vink
specifikationerne,specifikation
demokratitest,demokratitest
velkomment,velkomment
personkreds,personkreds
lovtidendes,lovtidende
ansættelsen,ansættelse
fremmedsprog,fremmedsprog
delagtiggjort,delagtiggjor
betydende,betyde
sproglige,sproglig
borgergrupper,borgergruppe
nabogrupper,nabogruppe
miljøinteressegrupper,miljøinteressegrupper
græsrodsområdet,græsrodsområd
danskholdning,danskholdning
relevansen,relevans
bogstav,bogstav
undtagelsen,undtagelse
normalen,normal
påregner,påregne
planlægningsudvalget,planlægningsudvalge
undtagelser,undtagelse
arbejdsbyrde,arbejdsbyrd
fritagelser,fritagelse
folketingssamlingen,folketingssamling
åmosen,åmose
lettilgængelige,lettilgængelig
forskrifter,forskrifte
kundgørelse,kundgørelse
originale,original
dokumenter,dokument
brugerkreds,brugerkred
glædelige,glædelig
advokatrådet,advokatråd
lovtidendelovens,lovtidendelov
kundgørelsesform,kundgørelsesform
retsforskrifter,retsforskrifte
kundgøres,kundgøre
fravigelse,fravigelse
indretninger,indretninge
forskrifterne,forskrift
retsforskrifterne,retsforskrift
retstilstand,retstilstand
retstilstanden,retstilstand
specialiserede,specialisere
advokatrådets,advokatråd
formaste,formaste
lovændringerne,lovændring
transparent,transparent
oversætte,oversætte
høringsfasen,høringsfasen
bestemmelserne,bestemmels
identificere,identificer
rækkevidden,rækkevidd
oplysningspligt,oplysningspligt
glahn,glahn
vanskeligheden,vanskelighed
involveres,involvere
undtagelsesbestemmelserne,undtagelsesbestemmelse
høringsprocedure,høringsprocedur
lovkrav,lovkrav
lægfolk,lægfolk
specifikation,specifikation
standarderne,standard
ophavsretten,ophavsrett
affødt,affødt
kundgjort,kundgjor
undtages,undtage
dokumenterne,dokument
link,link
administrerer,administrere
andele,andel
kristen,kristen
touborg,touborg
ildsjælene,ildsjæl
tilgodeses,tilgodese
pressens,press
energiforligspartiernes,energiforligspartiernes
køberetsordning,køberetsordning
erstatningsordning,erstatningsordning
lokalsamfundet,lokalsamfunde
tossede,tosse
hovedansvaret,hovedansvare
forsørgelse,forsørgelse
klimarettede,klimarette
energirettede,energirette
overlever,overleve
topmødeerklæringen,topmødeerklæring
renoveringspuljen,renoveringspulje
energifokus,energifokus
klimafokus,klimafokus
opløste,opløse
kvoteprovenu,kvoteprovenu
kasseagtige,kasseagtig
energirelaterede,energirelatere
begribeligt,begribeligt
tilbageført,tilbageført
embedsmand,embedsmand
fagminister,fagminist
undervisningsminister,undervisningsminist
fagministerildhu,fagministerildhu
supergod,supergod
nice,nice
insistere,insistere
klimainvesteringer,klimainvesteringe
additional,additional
funding,funding
succesfuld,succesfuld
udviser,udvise
rio,rio
udviklingslandenes,udviklingslandenes
løfterne,løft
overvåget,overvåge
arkitektur,arkitektur
sprogbrug,sprogbrug
udviklingsstrategier,udviklingsstrategi
low,low
australien,australien
canada,canada
bruttonationalprodukt,bruttonationalproduk
konferencer,konference
håndfuld,håndfuld
ulandsbistand,ulandsbistand
finansieringsformer,finansieringsform
regere,regere
finansieringsmekanismer,finansieringsmekanismer
løsningsmodellerne,løsningsmodell
forpligtige,forpligtig
dollar,dollar
klimatilpasninger,klimatilpasninge
kasser,kasse
cif,cif
unfccc,unfccc
modellerne,modellerne
amazonasfond,amazonasfond
forhandlingsunderstøttende,forhandlingsunderstøtte
psykologiske,psykologisk
forhandlingsklima,forhandlingsklima
tilpasningsfonden,tilpasningsfond
potzdam,potzdam
finansielle,finansielle
præsident,præsident
verdensbankens,verdensbank
kulkraft,kulkraft
udviklingsministre,udviklingsministre
finansministre,finansminister
tilpasningsinitiativer,tilpasningsinitiative
skovprojekter,skovprojekt
anlægsramme,anlægsramme
anlægsudgifter,anlægsudgift
økonomiaftaler,økonomiaftael
økonomiaftalen,økonomiaftal
aftales,aftale
udhuler,udhule
styringsværktøj,styringsværktøj
energiinvesteringer,energiinvestering
udgiftstyper,udgiftstyp
nyanlæg,nyanlæg
energieffektivt,energieffektiv
kommunekasserne,kommunekass
låneregler,låneregle
ventilation,ventilation
regnskabssystem,regnskabssystem
basisår,basisår
bindes,binde
geninvestere,geninvester
handicappede,handicappet
opførte,opføre
renoverede,renovere
styringsmæssige,styringsmæssig
opmuntrede,opmuntre
sandsynliggøres,sandsynliggøre
erhvervsministeriet,erhvervsministerie
boligområdet,boligområde
finansieringsreglerne,finansieringsregl
investeringsramme,investeringsram
tilsiger,tilsige
renoverer,renovere
styringsinstrument,styringsinstrument
boomerang,boomerang
anlægsloftet,anlægslofte
ældreboliger,ældrebolig
plejeboliggaranti,plejeboliggaranti
plejeboligbyggeriet,plejeboligbyggeri
grundkapitalen,grundkapital
maksimumsbeløbet,maksimumsbeløb
anlægsrammen,anlægsram
boligbyggeriet,boligbyggeri
velfærdsministerens,velfærdsminister
kamæleon,kamæleon
fødderne,fod
hovsapolitik,hovsapolitik
snitterne,snitt
rotere,roter
løninflation,løninflation
lønstigninger,lønstigninge
massearbejdsløshed,massearbejdsløshed
saltvandsindsprøjtning,saltvandsindsprøjtning
isolering,isolering
vinduer,vindue
grundholdningen,grundholdning
tackler,tackel
indset,indse
indser,indse
lurende,lurende
anlægsrammer,anlægsramme
energifremmende,energifremme
renoveringsopgaver,renoveringsopgave
børnehave,børnehave
plushus,plushus
anlægsloft,anlægsloft
rap,rap
nallerne,nall
lavenergipære,lavenergipære
grundtanken,grundtank
fritager,fritage
kommuneaftale,kommuneaftale
kommuneaftalen,kommuneaftale
anlægsinvesteringer,anlægsinvesteringe
energiinvesteringerne,energiinvestering
prioriteringsrækkefølge,prioriteringsrækkefølge
formålsløst,formålsløst
nybyggeri,nybyggeri
energisparehensyn,energisparehensyn
investeringsplaner,investeringsplan
energivenligt,energivenligt
renoverere,renoverer
anlægsaftale,anlægsaftale
ordrebøger,ordrebøge
bukserne,bukser
svende,svend
afskediges,afskedige
anlægsrammerne,anlægsramm
recession,recession
nøjagtigt,nøjagtigt
mellemregninger,mellemregning
aerådet,aeråde
taldiskussion,taldiskussion
håndværksmester,håndværksmeste
guldborgsund,guldborgsund
prehn,prehn
plejeboliger,plejebolige
håndværker,håndværke
fyldest,fyldest
forudser,forudse
forvandling,forvandling
forvandle,forvandle
hønsestrikkende,hønsestrikkende
klidmostre,klidmoster
bygningsstandarder,bygningsstandarde
nybygninger,nybygning
smartest,smart
hoste,hoste
støttepenge,støttepenge
byggesektoren,byggesektor
centrum,centrum
byggefagene,byggefag
anlægsbudgetter,anlægsbudgett
spindoktorsnak,spindoktorsnak
kommunalreformen,kommunalreformen
amterne,amte
naturnødvendigt,naturnødvendig
anlægsbudgetterne,anlægsbudgett
udenomsnak,udenomsnak
energiområderne,energiområd
anlægsstop,anlægsstop
speederen,speeder
budgetåret,budgetåre
harmoni,harmoni
nybygger,nybygge
opfordringen,opfordring
pisken,piske
smælder,smælde
anstændigt,anstændig
elbesparelser,elbesparelse
galimatias,galimatias
klimaskuden,klimaskud
klimafjendtlig,klimafjendtlig
rank,rank
forstavnen,forstavn
årerne,åre
venstrestatsminister,venstrestatsminis
roret,ror
weekendens,weekend
bønderne,bønderne
grundstødning,grundstødning
skuden,skud
plimsoller,plimsolle
lastet,laste
bristede,briste
klimafjendske,klimafjendsk
forvandlet,forvandle
guldfirer,guldfire
hammel,hammel
plejehjemspladser,plejehjemspladse
behersket,beherske
kvalitetsfonden,kvalitetsfond
kvalitetsreformen,kvalitetsreform
anlægsbudget,anlægsbudg
budgetramme,budgetram
valfartende,valfartende
udfører,udføre
folkeskoler,folkeskole
cykelstier,cykelstie
udførelsen,udførelse
fritidshjem,fritidshjem
nedbryde,nedbryde
aftalepartnere,aftalepartner
bedene,bedene
døren,dør
karin,karin
storgaard,storgaard
fremsynet,fremsyne
vid,vid
klimakommuner,klimakommune
absolutte,absolutte
selvhjælp,selvhjælp
hovederne,hoved
plejepladsgaranti,plejepladsgaranti
kramkisten,kramkiste
dispensationsadgang,dispensationsadgang
dumstædig,dumstædig
fælden,fæld
gennembryde,gennembryde
lovpriser,lovprise
plimsollere,plimsoller
guldfireren,guldfirer
centralisme,centralisme
detailregulering,detailregulering
bevægelsesfrihed,bevægelsesfrihed
solfangere,solfanger
overophede,overophe
skoen,sko
henlede,henle
skive,skive
kolding,kolding
ansøgt,ansøge
energiby,energiby
målbare,målbare
kontinuerlig,kontinuerlig
energirammen,energiram
boligområder,boligområde
byggerier,byggerie
formidler,formidle
klimanation,klimanation
handlefrihed,handlefrihed
cellen,celle
gårdtur,gårdtur
kniv,kniv
iderigdom,iderigdom
skvatte,skvatte
forskningsindsatsen,forskningsindsats
punke,punke
uforsvarligt,uforsvarligt
utilladelig,utilladelig
fængsler,fængsle
byggebranchen,byggebranche
konference,konference
uansvarlig,uansvarlig
beskylde,beskylde
kompagni,kompagni
